product_id,product_number,name,gender_category,size_gender,price_group,price_krw,base_price_krw,promo_price_krw,price_flags,available_sizes_count,availability_status,availability_label,rating_average,rating_count,image_url,detail_url,sales,store_stock_only
E481769-001,,BN코튼메쉬이너바디수트(반팔)60cm,BABY,BABY,00,7900,7900,7900,"[{""code"": ""limitedOffer"", ""name"": ""2026/07/03부터 2026/07/09까지 기간한정가격"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",1,available,판매중,5,1,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/481769001/item/krgoods_42_481769001_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481769-001/00?colorDisplayCode=42,True,False
E481772-000,,BN코튼메쉬이너바디수트(반팔),BABY,BABY,00,7900,7900,7900,"[{""code"": ""limitedOffer"", ""name"": ""2026/07/03부터 2026/07/09까지 기간한정가격"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",3,available,판매중,5,22,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481772/item/goods_43_481772_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481772-000/00?colorDisplayCode=43,True,False
E481772-001,,BN코튼메쉬이너바디수트(반팔)60cm,BABY,BABY,00,7900,7900,7900,"[{""code"": ""limitedOffer"", ""name"": ""2026/07/03부터 2026/07/09까지 기간한정가격"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",1,available,판매중,5,10,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/481772001/item/krgoods_01_481772001_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481772-001/00?colorDisplayCode=01,True,False
E481780-000,,BT AIRism크롭레깅스(7부·립),BABY,BABY,01,5000,5000,5000,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,5,4,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481780/item/goods_42_481780_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481780-000/01?colorDisplayCode=42,True,False
E481782-000,,BT AIRism크롭레깅스(릴랙스핏)스트라이프,BABY,BABY,00,5000,5000,5000,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,5,4,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481782/item/goods_12_481782_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481782-000/00?colorDisplayCode=12,True,False
E481786-000,,BT이지쇼트팬츠(트윌),BABY,BABY,00,12900,12900,12900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,5,1,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481786/item/goods_32_481786_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481786-000/00?colorDisplayCode=32,True,False
E481787-000,,BT데님이지쇼트팬츠,BABY,BABY,00,12900,12900,12900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",3,available,판매중,4.6,3,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481787/item/goods_65_481787_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481787-000/00?colorDisplayCode=65,True,False
E481788-000,,BT이지쇼트팬츠(스트라이프),BABY,BABY,00,12900,12900,12900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,5,3,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481788/item/goods_67_481788_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481788-000/00?colorDisplayCode=67,True,False
E481790-000,,BT이지쇼트팬츠(프릴),BABY,BABY,00,12900,12900,12900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,5,2,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481790/item/goods_65_481790_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481790-000/00?colorDisplayCode=65,True,False
E481791-000,,BT이지쇼트팬츠(스코츠),BABY,BABY,00,12900,12900,12900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,5,1,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481791/item/goods_63_481791_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481791-000/00?colorDisplayCode=63,True,False
E481792-000,,BT AIRism코튼크루넥T(공룡),BABY,BABY,00,7900,7900,7900,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",2,available,판매중,5,2,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481792/item/goods_44_481792_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481792-000/00?colorDisplayCode=44,True,False
E481800-000,,BT코튼메쉬탱크탑2P,BABY,BABY,00,9900,9900,9900,"[{""code"": ""limitedOffer"", ""name"": ""2026/07/03부터 2026/07/09까지 기간한정가격"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,5,13,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481800/item/goods_41_481800_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481800-000/00?colorDisplayCode=41,True,False
E481801-000,,BT코튼메쉬탱크탑2P,BABY,BABY,00,9900,9900,9900,"[{""code"": ""limitedOffer"", ""name"": ""2026/07/03부터 2026/07/09까지 기간한정가격"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,5,3,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481801/item/goods_11_481801_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481801-000/00?colorDisplayCode=11,True,False
E481951-000,,KIDS AIRism마이크로메쉬탱크탑,KIDS,KIDS,00,7900,7900,7900,"[{""code"": ""limitedOffer"", ""name"": ""2026/07/03부터 2026/07/09까지 기간한정가격"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",6,available,판매중,4.9,27,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481951/item/goods_00_481951_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481951-000/00?colorDisplayCode=00,True,False
E481977-000,,KIDS삭스3P(라인)A,KIDS,KIDS,00,7900,7900,7900,"[{""code"": ""discount"", ""name"": ""2026/06/23부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",1,available,판매중,5,2,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481977/item/goods_00_481977_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481977-000/00?colorDisplayCode=00,True,False
E481994-000,,GIRLS AIRism코튼블렌드캐미솔(프린트),KIDS,KIDS,00,7900,7900,7900,"[{""code"": ""limitedOffer"", ""name"": ""2026/07/03부터 2026/07/09까지 기간한정가격"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",6,available,판매중,4,1,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/481994/item/goods_10_481994_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E481994-000/00?colorDisplayCode=10,True,False
E482045-000,,BT UV PROTECTION메쉬후디(긴팔),BABY,BABY,00,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",3,available,판매중,4.7,4,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/482045/item/goods_10_482045_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482045-000/00?colorDisplayCode=10,True,False
E482148-000,,AIRism캐미솔,WOMEN,WOMEN,01,12900,12900,12900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",7,available,판매중,4.7,49,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482148/item/krgoods_04_482148_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482148-000/01?colorDisplayCode=04,True,False
E482172-000,,리넨코튼쇼트팬츠(스트라이프),WOMEN,WOMEN,00,29900,29900,29900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",7,available,판매중,0,0,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482172/item/krgoods_64_482172_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482172-000/00?colorDisplayCode=64,True,False
E482181-000,,AIRism브라탱크탑,WOMEN,WOMEN,00,19900,19900,19900,"[{""code"": ""limitedOffer"", ""name"": ""2026/07/03부터 2026/07/09까지 기간한정가격"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",8,available,판매중,4.8,67,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482181/item/krgoods_30_482181_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482181-000/00?colorDisplayCode=30,True,False
E482184-000,,AIRism브라캐미솔,WOMEN,WOMEN,00,19900,19900,19900,"[{""code"": ""limitedOffer"", ""name"": ""2026/07/03부터 2026/07/09까지 기간한정가격"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",7,available,판매중,0,0,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482184/item/krgoods_11_482184_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482184-000/00?colorDisplayCode=11,True,False
E482189-000,,AIRism코튼브라탱크탑,WOMEN,WOMEN,01,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,4.7,117,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482189/item/krgoods_50_482189_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482189-000/01?colorDisplayCode=50,True,False
E482197-000,,립크롭브라탑,WOMEN,WOMEN,00,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/06/23부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",7,available,판매중,4.7,19,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482197/item/krgoods_60_482197_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482197-000/00?colorDisplayCode=60,True,False
E482198-000,,립브라탑(링거),WOMEN,WOMEN,01,12900,12900,12900,"[{""code"": ""discount"", ""name"": ""2026/06/23부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",3,available,판매중,4.8,31,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482198/item/krgoods_58_482198_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482198-000/01?colorDisplayCode=58,True,False
E482201-000,,립크롭브라탑(링거),WOMEN,WOMEN,00,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/06/23부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",7,available,판매중,4.6,3,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482201/item/krgoods_03_482201_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482201-000/00?colorDisplayCode=03,True,False
E482243-000,,코튼릴랙스앵클팬츠,WOMEN,WOMEN,00,29900,29900,29900,"[{""code"": ""discount"", ""name"": ""2026/07/02부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,4.4,18,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482243/item/krgoods_30_482243_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482243-000/00?colorDisplayCode=30,True,False
E482256-000,,배럴앵클팬츠,WOMEN,WOMEN,00,39900,39900,39900,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",1,available,판매중,4.9,67,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482256/item/krgoods_30_482256_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482256-000/00?colorDisplayCode=30,True,False
E482285-000,,리넨블렌드턱롱스커트(치마길이75~79cm),WOMEN,WOMEN,00,29900,29900,29900,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",3,available,판매중,5,16,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482285/item/krgoods_01_482285_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482285-000/00?colorDisplayCode=01,True,False
E482299-000,,DRY-EX T,MEN,MEN,00,14900,14900,14900,"[{""code"": ""limitedOffer"", ""name"": ""2026/07/03부터 2026/07/09까지 기간한정가격"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",8,available,판매중,4.3,73,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482299/item/krgoods_24_482299_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482299-000/00?colorDisplayCode=24,True,False
E482301-000,,V넥T,UNISEX,MEN,00,9900,9900,9900,"[{""code"": ""discount"", ""name"": ""2026/06/23부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",2,available,판매중,4.6,41,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482301/item/krgoods_00_482301_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482301-000/00?colorDisplayCode=00,True,False
E482303-000,,AIRism코튼피케풀오픈폴로셔츠,MEN,MEN,00,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",2,available,판매중,4.8,11,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482303/item/krgoods_30_482303_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482303-000/00?colorDisplayCode=00,True,False
E482304-000,,드라이피케폴로셔츠,UNISEX,MEN,01,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/06/23부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",5,available,판매중,4.6,56,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482304/item/krgoods_25_482304_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482304-000/01?colorDisplayCode=25,True,False
E482305-000,,DRY-EX폴로셔츠,MEN,MEN,01,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",7,available,판매중,4.8,9,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482305/item/krgoods_41_482305_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482305-000/01?colorDisplayCode=41,True,False
E482330-000,,V넥브라탑,WOMEN,WOMEN,00,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/06/09부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",3,available,판매중,4.5,23,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482330/item/krgoods_62_482330_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482330-000/00?colorDisplayCode=62,True,False
E482434-000,,프리미엄리넨셔츠(스트라이프)B,UNISEX,MEN,01,39900,39900,39900,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",7,available,판매중,4.7,17,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482434/item/krgoods_37_482434_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482434-000/01?colorDisplayCode=37,True,False
E482443-000,,코튼리넨셔츠재킷,UNISEX,MEN,00,49900,49900,49900,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,4.8,37,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482443/item/krgoods_30_482443_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482443-000/00?colorDisplayCode=30,True,False
E482454-000,,브로드클로스오버사이즈셔츠(보더)A,UNISEX,MEN,00,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/06/23부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",2,available,판매중,4.7,21,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482454/item/krgoods_61_482454_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482454-000/00?colorDisplayCode=61,True,False
E482455-000,,브로드클로스오버사이즈셔츠(보더)B,UNISEX,MEN,00,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/06/23부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",1,available,판매중,4.6,19,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482455/item/krgoods_65_482455_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482455-000/00?colorDisplayCode=65,True,False
E482460-000,,브로드클로스셔츠(버튼다운칼라)스트라이프,UNISEX,MEN,01,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",1,available,판매중,5,2,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482460/item/krgoods_52_482460_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482460-000/01?colorDisplayCode=52,True,False
E482481-000,,오픈칼라셔츠(반팔·프린트)C,MEN,MEN,00,29900,29900,29900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",7,available,판매중,4.3,3,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482481/item/krgoods_00_482481_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482481-000/00?colorDisplayCode=00,True,False
E482483-000,,오픈칼라셔츠(반팔·프린트)B,MEN,MEN,01,29900,29900,29900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",6,available,판매중,5,1,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482483/item/krgoods_57_482483_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482483-000/01?colorDisplayCode=57,True,False
E482497-000,,박시셔츠(반팔),UNISEX,MEN,01,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",3,available,판매중,4.3,33,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482497/item/krgoods_06_482497_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482497-000/01?colorDisplayCode=06,True,False
E482498-000,,박시셔츠(반팔)체크,UNISEX,MEN,01,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",7,available,판매중,4.7,20,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482498/item/krgoods_39_482498_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482498-000/01?colorDisplayCode=39,True,False
E482502-000,,코튼리넨셔츠(반팔),MEN,MEN,01,29900,29900,29900,"[{""code"": ""discount"", ""name"": ""2026/06/23부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",7,available,판매중,4.5,28,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482502/item/krgoods_26_482502_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482502-000/01?colorDisplayCode=26,True,False
E482522-000,,AIRism코튼크루넥T,MEN,MEN,01,12900,12900,12900,"[{""code"": ""discount"", ""name"": ""2026/06/30부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",8,available,판매중,4.8,73,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482522/item/krgoods_57_482522_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482522-000/01?colorDisplayCode=57,True,False
E482589-000,,트렁크스(스트라이프)A,MEN,MEN,00,5000,5000,5000,"[{""code"": ""discount"", ""name"": ""2026/06/23부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",1,available,판매중,3.7,4,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/482589/item/goods_11_482589_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482589-000/00?colorDisplayCode=11,True,False
E482593-000,,트렁크스(프린트)B,MEN,MEN,01,5000,5000,5000,"[{""code"": ""discount"", ""name"": ""2026/06/23부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",1,available,판매중,4,5,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/482593/item/goods_58_482593_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482593-000/01?colorDisplayCode=58,True,False
E482602-000,,코튼복서브리프(로라이즈)스트라이프,MEN,MEN,00,5000,5000,5000,"[{""code"": ""multibuy"", ""name"": ""세트할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",7,available,판매중,5,2,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/482602/item/goods_69_482602_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482602-000/00?colorDisplayCode=69,True,False
E482659-000,,와이어리스브라(3D홀드),WOMEN,WOMEN,01,19900,19900,19900,"[{""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""colorSizeLimitedPrice"", ""name"": ""옵션할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",9,available,판매중,4.5,76,https://image.uniqlo.com/UQ/ST3/kr/imagesgoods/482659/item/krgoods_34_482659_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482659-000/01?colorDisplayCode=34,True,False
E482693-000,,소프트모달쇼츠(미들웨이스트)체리,WOMEN,WOMEN,00,5000,5000,5000,"[{""code"": ""multibuy"", ""name"": ""세트할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",3,available,판매중,4.5,4,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/482693/item/goods_10_482693_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482693-000/00?colorDisplayCode=10,True,False
E482697-000,,소프트모달쇼츠(힙허거)스트라이프,WOMEN,WOMEN,00,5000,5000,5000,"[{""code"": ""multibuy"", ""name"": ""세트할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",5,available,판매중,4.4,9,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/482697/item/goods_41_482697_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482697-000/00?colorDisplayCode=41,True,False
E482699-000,,소프트모달쇼츠(힙허거)플라워,WOMEN,WOMEN,00,5000,5000,5000,"[{""code"": ""multibuy"", ""name"": ""세트할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,4.8,10,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/482699/item/goods_01_482699_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482699-000/00?colorDisplayCode=01,True,False
E482701-000,,소프트모달쇼츠(힙허거)스트로베리,WOMEN,WOMEN,00,5000,5000,5000,"[{""code"": ""multibuy"", ""name"": ""세트할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",4,available,판매중,4.8,14,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/482701/item/goods_69_482701_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482701-000/00?colorDisplayCode=69,True,False
E482703-000,,소프트모달쇼츠(힙허거)리본,WOMEN,WOMEN,00,5000,5000,5000,"[{""code"": ""multibuy"", ""name"": ""세트할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",5,available,판매중,4.7,4,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/482703/item/goods_69_482703_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482703-000/00?colorDisplayCode=69,True,False
E482707-000,,소프트모달쇼츠(복서)라인,WOMEN,WOMEN,00,5000,5000,5000,"[{""code"": ""multibuy"", ""name"": ""세트할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",6,available,판매중,4.6,19,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/482707/item/goods_69_482707_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482707-000/00?colorDisplayCode=69,True,False
E482709-000,,소프트모달쇼츠(복서)스트라이프,WOMEN,WOMEN,00,5000,5000,5000,"[{""code"": ""multibuy"", ""name"": ""세트할인"", ""type"": ""price_flag"", ""flag_color"": ""discount""}, {""code"": ""discount"", ""name"": ""2026/07/07부터 가격인하"", ""type"": ""price_flag"", ""flag_color"": ""discount""}]",6,available,판매중,4.2,5,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/482709/item/goods_21_482709_3x4.jpg,https://www.uniqlo.com/kr/ko/products/E482709-000/00?colorDisplayCode=21,True,False
